tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
6296.0,0.0496,-0.0227,0.917,0,0,0,-0.5167881223276113,-1.2476849361129905,0.0,0.9186209501203422
6311.0,0.0513,-0.0201,0.9154,0,0,0,-0.5315275913097712,-1.2827385446229056,0.0,0.9170566285677237
6327.0,0.0514,-0.0189,0.9154,0,0,0,-0.5458269435834292,-1.317517092827214,0.0,0.9170367113698339
6343.0,0.049,-0.0227,0.9154,0,0,0,-0.5601836607574422,-1.3516846408860148,0.0,0.9169915212257963
6359.0,0.0502,-0.0231,0.9164,0,0,0,-0.574609308687581,-1.3853879032838292,0.0,0.9180646001235425
6374.0,0.0494,-0.0183,0.9147,0,0,0,-0.5884731088438664,-1.4185258641705538,0.0,0.916215771529829
6390.0,0.0488,-0.0222,0.9164,0,0,0,-0.6022954709963472,-1.4510129430601066,0.0,0.9179669057215516
6406.0,0.0508,-0.022,0.9136,0,0,0,-0.6160362609832697,-1.4831288825216382,0.0,0.915275696170285
6422.0,0.0493,-0.0216,0.9139,0,0,0,-0.6296271839371443,-1.5146643395395796,0.0,0.9154836208256267
6437.0,0.0497,-0.0236,0.9148,0,0,0,-0.6433058754157728,-1.54566865494152,0.0,0.9164529938845745
6453.0,0.0509,-0.0231,0.9136,0,0,0,-0.6569755624137115,-1.5763002605453236,0.0,0.9153083524146384
6469.0,0.05,-0.0215,0.9178,0,0,0,-0.6703982379262036,-1.60640146114329,0.0,0.9194123612395039
6484.0,0.0497,-0.0198,0.9166,0,0,0,-0.6833674881115601,-1.6359452613799645,0.0,0.9181599479393555
6501.0,0.0486,-0.0189,0.9183,0,0,0,-0.6957938899190768,-1.6647897518255512,0.0,0.9197793539757239
6516.0,0.0471,-0.0221,0.9165,0,0,0,-0.7081214338078317,-1.6927848143963085,0.0,0.9179755279962533
6532.0,0.0511,-0.0209,0.9215,0,0,0,-0.7201724891026843,-1.7204399701275843,0.0,0.9231523547064158
6548.0,0.0487,-0.0193,0.916,0,0,0,-0.7317720347173724,-1.747477630915389,0.0,0.9174966920921296
6563.0,0.0469,-0.0189,0.9119,0,0,0,-0.7429119698069618,-1.7737195254239193,0.0,0.9133008430960743
6580.0,0.0499,-0.0201,0.9137,0,0,0,-0.7537684050814393,-1.7995690980838512,0.0,0.9152823116394198
6595.0,0.0504,-0.0206,0.9148,0,0,0,-0.7644123397613042,-1.825076017787291,0.0,0.9164188780246727
6610.0,0.0474,-0.0227,0.9143,0,0,0,-0.7751116866087423,-1.8498587756864184,0.0,0.9158092268589567
6627.0,0.0458,-0.0181,0.9159,0,0,0,-0.7852597610948747,-1.873742889952195,0.0,0.9172230154111922
6642.0,0.0508,-0.0206,0.9159,0,0,0,-0.7952128039913277,-1.8974105240321073,0.0,0.9175389964464726
6658.0,0.0492,-0.0212,0.9159,0,0,0,-0.8050490934779413,-1.9206402403750613,0.0,0.9174654707399076
