tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
6597.0,0.0651,-0.0167,0.816,0.8762273333333328,1.2684443333333326,0,0.6603175523553872,-2.0896632890697715,-1.4735528559999984,0.8187630304306612
6609.0,0.0623,0.0077,0.7834,-1.1847726666666674,0.7264443333333326,0,0.6406380317470614,-2.1035244176811263,-1.4735528559999984,0.7859110254984338
6621.0,0.0498,0.0273,0.9065,-1.0702726666666673,-1.5636556666666674,0,0.6253981405048692,-2.1439091149146936,-1.4735528559999984,0.9082772594312818
6633.0,0.0447,-0.0059,0.9904,0,-1.1666556666666672,0,0.6212124791495652,-2.1774775968809723,-1.4735528559999984,0.9914257713011095
6645.0,0.0492,0.0183,1.0055,0.7388273333333328,0.8027443333333326,0,0.627159919321358,-2.1864855419798324,-1.4735528559999984,1.0068692963835972
6657.0,0.0026,-0.0112,0.8979,0,0.7417443333333327,0,0.6219671843516181,-2.1903214046334116,-1.4735528559999984,0.8979736131980717
6669.0,0.0339,0.0065,0.9174,-0.7572726666666671,-1.6628556666666676,0,0.6080487922203894,-2.220968356131228,-1.4735528559999984,0.9180491381184342
6681.0,0.0516,0.0232,0.9933,-0.5206726666666672,-0.7010556666666674,0,0.5992570444363621,-2.240181433293305,-1.4735528559999984,0.9949098903920897
6693.0,0.0265,0.0096,1.0137,0.6320273333333328,0.8409443333333326,0,0.6043437192029906,-2.238125667093941,-1.4735528559999984,1.01409176113407
6705.0,0.0245,-0.0078,0.9301,0,0.6806443333333325,0,0.5999851717425749,-2.235766056622133,-1.4735528559999984,0.9304553186478113
6717.0,0.0453,0.0098,0.9436,0,0,0,0.5961327633983611,-2.2419177103072654,-1.4735528559999984,0.9447375773197549
6729.0,0.0493,-0.002,0.9365,0,0,0,0.5912982970459029,-2.24888652672097,-1.4735528559999984,0.9377988803576169
6741.0,0.0629,-0.0038,0.8584,0,0.8943443333333325,0,0.5854365758966659,-2.24816061079008,-1.4735528559999984,0.8607098291526594
6753.0,0.0417,0.0127,0.8624,0,0,0,0.5807104620053317,-2.258022482157288,-1.4735528559999984,0.8635009785750102
6765.0,0.0372,0.0004,0.9666,0,-1.1590556666666676,0,0.5754002773985781,-2.280197217116643,-1.4735528559999984,0.9673156465187566
6777.0,0.0551,0.0068,0.984,0,0,0,0.5703654903428759,-2.289395369027118,-1.4735528559999984,0.9855649395143884
6789.0,0.0421,0.001,0.9028,0,1.0012443333333325,0,0.5649258508419539,-2.286498597862808,-1.4735528559999984,0.9037816384503505
