tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
72034.0,0.1053,-0.4742,0.3713,-150.48695366666666,8.943607333333333,11.818625333333333,-19.324996246811985,-0.7315195366230435,114.26742217999997,0.6114061007219342
72045.0,0.0858,-0.52,0.4025,-123.00595366666667,17.103907333333332,10.574325333333334,-20.40167165636102,-0.5643603187289444,114.3255809693333,0.6631499754957396
72056.0,0.0573,-0.5386,0.4218,-98.11285366666667,16.691707333333333,10.368225333333333,-21.25849552524671,-0.4116816550580415,114.38260620866663,0.6865045447773817
72067.0,0.019,-0.5497,0.4117,-74.55565366666667,13.241307333333333,10.055225333333334,-21.91414472567997,-0.30004506057411623,114.43790994799997,0.6870429244232125
72078.0,-0.0002,-0.5559,0.4153,-51.23495366666667,8.165007333333334,8.780425333333334,-22.373167416085963,-0.24303181736273022,114.4862022873333,0.6939012465761969
72089.0,-0.0159,-0.5674,0.4308,-27.731153666666668,1.8291073333333334,6.917825333333333,-22.63485233018351,-0.2504544353887876,114.52425032666663,0.7125897908334079
72100.0,-0.0131,-0.5601,0.443,-8.448753666666667,-2.3617926666666667,5.5514253333333325,-22.74247586353244,-0.29847377016442855,114.55478316599996,0.7142356893911141
72111.0,-0.0204,-0.547,0.4631,9.146646333333333,-3.850292666666667,4.971325333333333,-22.709491042631658,-0.3559212125359342,114.5821254553333,0.7169984449076581
72122.0,-0.0198,-0.5345,0.5107,23.757346333333334,-3.1403926666666666,4.078125333333333,-22.56108833868262,-0.39915469074116583,114.60455514466663,0.7395246987085692
72133.0,-0.0232,-0.5212,0.5717,34.13904633333333,-1.9571926666666664,2.6888253333333334,-22.33436099711115,-0.4229638139720442,114.61934368399997,0.7739693598586446
72144.0,-0.0265,-0.5038,0.6272,41.726846333333334,-2.0563926666666665,1.5591253333333333,-22.05068990308178,-0.4413971307672042,114.6279188733333,0.8049202010137403
72155.0,-0.0219,-0.4937,0.6786,47.02454633333333,-2.812092666666666,0,-21.727918023480484,-0.4630932112714993,114.6279188733333,0.8394743950830186
72166.0,-0.0138,-0.4818,0.7081,50.658146333333335,-3.247292666666666,-0.9294746666666667,-21.379259651723657,-0.48653295028080074,114.62280676266663,0.8565788288301316
72177.0,-0.0074,-0.462,0.7274,52.421446333333336,-2.1021926666666664,-2.2042746666666666,-21.020434678455167,-0.4961035824374614,114.61068325199996,0.8617479445870468
72188.0,-0.0012,-0.4458,0.7404,52.398546333333336,1.3253073333333334,-3.242474666666667,-20.667590661882567,-0.46870456619042516,114.59284964133329,0.8642518382971481
72199.0,0.0043,-0.4357,0.7607,50.94824633333333,6.310007333333333,-4.1966746666666666,-20.333344457345454,-0.3892251642475565,114.56976793066661,0.8766512818675394
72210.0,0.0116,-0.4208,0.7875,47.467246333333335,12.264207333333333,-5.4256746666666675,-20.035856392522497,-0.24935550197711862,114.53992671999995,0.8929520983793028
72221.0,0.0164,-0.3969,0.8271,42.87954633333333,17.371107333333335,-6.7614746666666665,-19.78142096172664,-0.05993252877244513,114.50273860933329,0.9175472630878476
72232.0,0.0232,-0.381,0.8748,37.589446333333335,20.172607333333335,-7.463774666666666,-19.573034596037807,0.152506486253253,114.46168784866663,0.9544497262821128
72243.0,0.0289,-0.3812,0.9161,30.955846333333334,19.439807333333334,-7.685174666666667,-19.423623390313008,0.3490451338475291,114.41941938799997,0.9926670438772509
72254.0,0.035,-0.3696,0.9496,23.917646333333334,15.187907333333333,-7.204274666666667,-19.33510391068729,0.49174724518743557,114.3797958773333,1.0195927226103567
72265.0,0.0446,-0.3521,0.9615,17.024546333333333,9.180207333333334,-6.211874666666667,-19.304337687218997,0.5619716691657602,114.34563056666663,1.0249125913949932
