tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
2461,0.3953,-0.0066,0.9551,4.533,-21.005,3.6065,-0.8862,-0.0763,0.0108,1.0337
2478,0.3396,0.0308,0.9153,1.2735,-25.0585,3.2096,-1.6438,-0.4052,0.0654,0.9767
2494,0.3025,0.0378,0.8911,-1.3219,-17.9669,4.6829,-2.3477,-0.5677,0.1403,0.9418
2511,0.3267,0.0078,0.9126,-1.2914,-17.3562,4.3852,-3.0627,-0.8086,0.2149,0.9693
2528,0.3499,0.0051,0.8977,-0.9326,-19.6539,1.1485,-3.807,-1.084,0.2344,0.9635
2544,0.3416,0.02,0.8738,-0.1158,-19.6005,0.7439,-4.5103,-1.2892,0.2463,0.9384
2599,0.3364,0.0332,0.908,3.0292,-11.3104,-4.8515,-4.9827,-1.751,-0.0205,0.9689
2616,0.3467,0.0278,0.8872,2.0139,-11.9058,-4.6148,-5.6039,-1.8034,-0.099,0.9529
2633,0.345,0.0164,0.8811,1.7849,-11.2722,-4.7981,-6.2057,-1.8727,-0.1806,0.9464
2650,0.342,0.0178,0.8801,1.4261,-10.9516,-5.1034,-6.7836,-1.9301,-0.2673,0.9444
2666,0.3516,0.0313,0.8838,0.0063,-12.5852,-5.3629,-7.3793,-1.9652,-0.3531,0.9517
2683,0.365,0.043,0.875,-1.3677,-13.8524,-5.2179,-8.0112,-2.0002,-0.4418,0.949
2738,0.3228,0.0076,0.9014,-0.5815,-8.3256,-2.6377,-8.5095,-2.3406,-0.5869,0.9574
2755,0.3335,0.011,0.9094,0.2964,-10.6615,-3.6072,-8.9697,-2.3932,-0.6482,0.9687
2771,0.3291,0.0142,0.8784,0.7239,-13.0279,-2.4851,-9.4213,-2.4607,-0.688,0.9382
2788,0.3203,0.0247,0.8845,2.3651,-12.6921,-1.8439,-9.8018,-2.5055,-0.7193,0.9411
2805,0.321,0.0366,0.8882,3.9987,-12.2875,-3.34,-10.1388,-2.5114,-0.7761,0.9451
2822,0.3254,0.0557,0.8904,2.7391,-11.9363,-3.0118,-10.4902,-2.4626,-0.8273,0.9496
2877,0.335,0.0317,0.8872,0.5483,-5.8371,0.0264,-10.8685,-2.5904,-0.8259,0.9489
2893,0.3406,0.0295,0.8938,-0.467,-4.7913,1.9042,-11.2749,-2.4846,-0.7954,0.9569
2911,0.342,0.0203,0.8997,-1.0013,-6.8295,1.4233,-11.6737,-2.4517,-0.7698,0.9627
2927,0.3416,0.0337,0.8994,-2.3448,-11.1195,0.8126,-12.074,-2.4386,-0.7568,0.9627
2944,0.3403,0.0405,0.8994,-3.5281,-15.5623,-0.2942,-12.4769,-2.4918,-0.7618,0.9625
2961,0.3425,0.041,0.8672,-4.1693,-13.4936,0.5836,-12.9071,-2.504,-0.7519,0.9333
3015,0.3418,0.0229,0.9011,1.4872,-4.0203,0.2706,-13.1443,-2.5539,-0.7372,0.964
3033,0.3403,0.0283,0.9211,1.3345,-8.8142,-1.6377,-13.4063,-2.5336,-0.7667,0.9824
3049,0.3401,0.0232,0.9121,-0.2838,-14.2035,-2.195,-13.6921,-2.5922,-0.8018,0.9737
3066,0.3203,0.0212,0.8816,-0.3983,-16.8524,-2.3782,-13.9494,-2.7083,-0.8423,0.9382
3083,0.3252,0.0476,0.8713,0.3574,-15.0203,-1.653,-14.2031,-2.72,-0.8704,0.9313
3099,0.3242,0.0525,0.8647,1.7849,-10.9898,-1.7141,-14.4283,-2.6411,-0.8978,0.925
3154,0.3093,0.0273,0.8777,2.388,-5.2264,1.5302,-14.5013,-2.74,-0.8136,0.931
3171,0.3123,0.0222,0.8896,1.7849,-7.0585,0.7439,-14.6655,-2.6884,-0.801,0.9431
3188,0.3323,0.021,0.9033,0.1132,-8.8905,0.4081,-14.8847,-2.6727,-0.7941,0.9627
3205,0.3416,0.0342,0.9136,-1.3906,-9.8447,1.2019,-15.1314,-2.6408,-0.7736,0.9759
3221,0.3628,0.031,0.9187,-0.9861,-10.6386,1.0951,-15.4028,-2.6212,-0.7561,0.9882
3238,0.3579,0.0242,0.9197,-0.8487,-11.6081,0.7516,-15.6508,-2.6456,-0.7433,0.9872
3294,0.3345,0.0222,0.9338,1.3345,-16.8066,-2.7675,-15.7411,-3.3888,-0.8983,0.9922
3310,0.3254,0.0369,0.9385,0.1666,-19.0127,-3.3935,-15.8734,-3.4553,-0.9526,0.994
3326,0.3418,0.0452,0.949,-0.6578,-18.8676,-2.6683,-16.04,-3.4979,-0.9953,1.0097
3344,0.354,0.0342,0.9421,-0.5968,-18.2417,-4.7065,-16.232,-3.5901,-1.08,1.007
3360,0.3035,0.0505,0.9814,-5.2609,-16.2798,-9.7141,-16.3499,-3.5786,-1.2354,1.0285
3377,0.26,0.0652,1.0227,-14.4975,-17.4096,-14.4316,-16.502,-3.5737,-1.4808,1.0573
3432,0.4219,0.0039,0.9614,-18.1998,-31.7302,-12.5156,-17.7505,-5.0968,-2.1691,1.0499
3449,0.3628,0.0085,0.9185,-16.0166,-30.8371,-5.05,-18.164,-5.3749,-2.255,0.9876
3466,0.3003,-0.0134,0.8899,-13.8716,-21.7302,2.4081,-18.4096,-5.5491,-2.214,0.9393
3482,0.293,-0.0244,0.8704,-10.8258,-8.86,8.7668,-18.5834,-5.5275,-2.0738,0.9187
3500,0.3093,-0.0383,0.8896,-8.4059,7.1476,14.4081,-18.7516,-5.2816,-1.8144,0.9427
3516,0.3347,-0.0527,0.9272,-5.7647,17.8957,17.1256,-18.8828,-4.9256,-1.5404,0.9872
3571,0.3516,-0.0176,0.9868,-4.612,1.7736,19.6447,-19.1553,-4.6758,-0.46,1.0477
3588,0.3533,-0.0156,0.991,-2.9937,-2.7684,16.3317,-19.2226,-4.5701,-0.1823,1.0522
3605,0.3462,-0.0205,0.9573,-0.2914,-1.0279,10.9806,-19.2536,-4.4531,0.0043,1.0182
3621,0.3435,-0.0166,0.9624,2.7544,-2.2035,5.8126,-19.2268,-4.3484,0.0973,1.022
3638,0.3254,-0.0188,0.9744,4.1971,-11.547,3.3852,-19.1278,-4.4071,0.1549,1.0274
3655,0.3018,-0.0334,0.9919,5.3651,-19.8066,3.0722,-18.9516,-4.6313,0.2071,1.0374
3709,0.3206,-0.0137,0.9404,17.8231,-14.3027,1.4386,-18.0224,-5.2208,0.2848,0.9937
3727,0.28,0.0249,0.927,18.6781,-13.6844,4.8355,-17.6509,-5.1869,0.3718,0.9687
3743,0.3115,0.0132,0.9766,20.1284,-16.234,5.4768,-17.3433,-5.1978,0.4595,1.0251
3760,0.3083,-0.071,0.9749,27.8918,6.2392,-2.5996,-16.8947,-5.0548,0.4153,1.0249
3777,0.2002,0.0125,0.9568,25.8384,10.1553,1.7974,-16.2699,-4.6571,0.4458,0.9776
3793,0.186,0.0811,0.9509,20.2429,8.5904,18.9042,-15.7494,-4.144,0.7483,0.9723
3849,0.2468,0.0601,1.0559,-1.5968,33.9797,21.1332,-15.7308,-2.0213,1.9318,1.086
3865,0.2781,0.0439,1.0271,-7.5968,26.0866,23.034,-15.8236,-1.4417,2.3003,1.065
3881,0.2456,0.0525,1.1807,1.1055,1.8576,21.721,-15.6433,-1.2537,2.6478,1.2071
3899,0.2268,-0.0608,1.0625,-10.8945,-34.3104,17.2859,-15.6871,-1.9274,2.959,1.0881
3915,0.1562,-0.0073,0.9912,-12.551,-34.4936,14.6447,-15.6107,-2.3971,3.1933,1.0035
3933,0.2178,0.0051,0.9749,-16.2151,-34.6234,8.6829,-15.7701,-2.8874,3.3496,0.9989
3987,0.2292,0.0139,0.957,6.4185,-48.1882,-12.1797,-15.3454,-5.2367,2.6919,0.9842
4004,0.3479,-0.4131,0.8848,9.4796,-38.776,-23.8362,-15.3613,-6.6611,2.2867,1.0366
4021,0.3586,0.0566,0.9749,17.2887,-42.4478,-31.4851,-15.2714,-6.9544,1.7514,1.0403
4037,0.2939,0.144,1.0811,21.3651,-54.4249,-32.6072,-14.9357,-7.2086,1.2297,1.1295
4055,0.3184,0.0908,0.9895,20.3498,-83.9745,-31.9355,-14.6972,-8.1616,0.6549,1.0434
4071,0.3667,0.0562,0.9521,19.4261,-100.7531,-40.2408,-14.6521,-9.2477,0.011,1.0219
4126,0.4109,0.0977,0.8977,-5.1235,-78.7913,-39.2026,-15.3152,-12.7896,-2.1451,0.9921
4143,0.396,0.1458,0.8582,-5.8792,-76.1119,-40.3553,-15.7771,-13.1346,-2.8312,0.9563
4160,0.3469,0.1484,0.7524,-2.841,-58.5165,-31.508,-16.1659,-13.1178,-3.3668,0.8418
4176,0.3799,0.0996,0.759,-3.2151,-40.1806,-24.7981,-16.6244,-12.9112,-3.7636,0.8546
4193,0.3372,0.0315,0.7441,-4.9555,-24.6921,-21.569,-17.0145,-12.7008,-4.1302,0.8176
4210,0.3235,-0.0044,0.7639,3.5635,-12.2951,-17.7141,-17.1938,-12.4066,-4.4314,0.8296
4265,0.375,0.1719,0.6899,0.2811,0.4759,24.6676,-17.6035,-11.3257,-3.0747,0.8039
4282,0.5059,0.094,1.0337,11.9223,-6.0585,28.8279,-17.7441,-10.7637,-2.5846,1.1547
4298,0.3604,0.1157,0.8511,11.9071,-27.005,35.3241,-17.7618,-10.4382,-2.0194,0.9314
4316,0.3708,0.071,0.7839,10.0597,-35.005,38.5455,-17.8866,-10.4185,-1.3256,0.8701
4332,0.3657,0.0676,0.7456,1.7391,-29.5089,38.9195,-18.1858,-10.2477,-0.7029,0.8332
4348,0.3762,0.0667,0.7214,-2.696,-32.5623,32.1638,-18.5975,-10.1268,-0.1883,0.8164
4404,0.3901,-0.0559,0.6648,15.4948,-53.0432,9.8584,-18.2333,-12.7656,0.3638,0.7728
4421,0.407,-0.0691,0.6436,23.0139,-50.3638,5.7821,-18.4148,-13.322,0.4621,0.7646
4438,0.5037,0.0237,0.5789,31.8994,-41.944,6.2706,-18.7978,-13.38,0.5687,0.7677
4454,0.4814,0.0789,0.6277,41.1055,-38.9058,6.3699,-18.9054,-13.1559,0.6706,0.795
4471,0.4976,0.0996,0.6553,46.6323,-41.9669,7.8126,-18.8639,-12.9689,0.8034,0.8288
4488,0.4873,0.1042,0.6421,45.7239,-40.3944,6.4462,-18.8367,-12.7405,0.913,0.8128
4543,0.5564,0.1875,0.7305,15.5635,-34.5241,13.5226,-18.7182,-13.4779,1.6568,0.9372
4559,0.5837,0.1458,0.7139,9.7162,-31.3027,15.118,-19.3683,-12.958,1.8987,0.9336
4577,0.6084,0.1677,0.7351,2.0139,-23.944,18.9195,-20.1147,-12.3393,2.2392,0.9688
4593,0.6243,0.1582,0.769,-4.6578,-23.0508,23.0493,-20.9212,-11.7348,2.608,1.0031
4610,0.6089,0.1321,0.7954,-6.0929,-24.6997,26.6981,-21.6662,-11.2914,3.0619,1.0104
4627,0.5769,0.1052,0.7649,-9.8029,-20.4478,28.95,-22.4302,-10.8601,3.554,0.9638
4681,0.5356,0.0569,0.7646,-15.0548,-34.1959,22.2706,-23.7109,-12.0283,4.7566,0.9353
4699,0.5596,0.0842,0.7908,-11.6807,-33.4249,14.8203,-24.3696,-11.8815,5.0234,0.9724
4715,0.5901,0.0979,0.8198,-8.0395,-48.5699,9.3088,-24.9404,-11.8799,5.1723,1.0148
4732,0.5732,0.0623,0.8074,0.8384,-62.4631,2.4462,-25.3409,-12.2477,5.2139,0.9921
4749,0.5564,0.05,0.7905,10.0368,-66.6997,-3.3095,-25.5669,-12.7015,5.1577,0.968
4765,0.5642,0.0747,0.791,12.5712,-66.8142,-6.6225,-25.7663,-13.0038,5.0517,0.9745
4820,0.5935,0.0813,0.7517,-5.0929,-51.0203,-10.7752,-26.5298,-14.9307,4.4591,0.9612
4837,0.6252,0.0645,0.7568,-9.2456,-51.1348,-10.5156,-27.1978,-14.9732,4.2803,0.9838
4854,0.6084,0.0771,0.6965,-16.9784,-44.4249,-10.737,-28.0255,-14.8465,4.0978,0.928
4871,0.6433,0.0891,0.6548,-26.2303,-35.3104,-12.3935,-29.1018,-14.5189,3.8871,0.9222
4888,0.6841,0.0876,0.6445,-31.07,-31.0585,-10.8744,-30.3025,-14.1353,3.7022,0.944
4904,0.7183,0.0774,0.6606,-28.4364,-37.5089,-8.8744,-31.4151,-13.8788,3.5602,0.9789
4960,0.7427,0.0791,0.668,-7.9174,-34.318,4.1714,-32.4975,-14.8984,3.7938,1.002
4976,0.7805,0.0925,0.658,-1.0395,-45.3638,0.8355,-33.1973,-14.679,3.8072,1.025
4994,0.7646,0.061,0.5994,-0.3296,-47.0508,2.492,-33.9457,-14.6723,3.8521,0.9735
5010,0.7461,0.0408,0.5703,-4.1616,-37.6844,8.8508,-34.7532,-14.5007,3.9937,0.94
5026,0.7842,0.0239,0.6165,-2.7876,-38.0814,12.4004,-35.4782,-14.4167,4.1921,0.9978
5044,0.7739,0.0098,0.5618,-3.1616,-44.1653,15.2554,-36.2746,-14.5634,4.4667,0.9564
5098,0.8125,-0.0518,0.5356,-15.0166,-18.2875,13.179,-37.8613,-15.1496,5.1783,0.9746
5115,0.7517,-0.083,0.5217,-5.8334,-22.5318,5.9271,-38.6381,-15.273,5.2791,0.9188
5132,0.7144,-0.0664,0.5952,-21.8181,-22.4631,-5.5309,-39.4496,-15.2833,5.1851,0.9322
5149,0.7534,-0.0962,0.5681,-33.4823,-32.3562,-19.4622,-40.5218,-15.5844,4.8542,0.9485
5166,0.863,-0.0259,0.5906,-24.7418,-44.0127,-28.4011,-41.5283,-15.7797,4.3714,1.0461
5182,0.8733,-0.0193,0.5103,-10.9326,-44.4325,-18.4851,-42.4225,-15.9176,4.0756,1.0116
5237,0.6394,0.1973,0.7354,18.1971,-10.173,0.889,-41.3658,-15.2173,4.1245,0.9942
5255,0.7991,-0.0332,0.3723,11.0674,-9.8066,8.8279,-42.1171,-14.9819,4.2834,0.8822
5271,0.8367,-0.0459,0.5076,13.7773,-13.1577,1.431,-42.5669,-14.7915,4.3063,0.9797
5287,0.8269,-0.0203,0.4717,18.5636,-28.1195,-3.9355,-42.9902,-14.7301,4.2434,0.9522
5305,0.8638,0.0642,0.4714,14.8613,-31.4249,-3.4316,-43.4599,-14.3737,4.1816,0.9861
5321,0.8403,0.1001,0.3809,5.7162,-1.6234,2.0798,-44.2293,-13.2347,4.2149,0.928
5377,0.8625,0.1267,0.6631,-1.8487,-6.6005,4.8661,-44.6376,-12.6274,4.4874,1.0953
5393,0.844,0.0886,0.5803,0.2048,-13.5776,8.6065,-45.0561,-11.9835,4.6251,1.0281
5409,0.8342,0.0852,0.5625,-5.6197,-0.1348,17.1485,-45.5685,-11.1617,4.8995,1.0098
5427,0.8062,0.043,0.4849,-6.551,10.4453,15.1714,-46.214,-10.3322,5.1725,0.9417
5443,0.8276,0.0706,0.5645,7.2277,-3.0203,13.3317,-46.4743,-9.6803,5.3858,1.0043
5460,0.699,-0.0183,0.3975,27.1666,-6.547,1.1332,-46.586,-9.5054,5.4051,0.8043
5515,0.811,0.0544,0.6111,6.1742,6.2469,-38.6377,-46.5123,-8.5917,3.28,1.0169
5532,0.8174,0.1548,0.5305,-12.4517,18.1476,-40.6683,-47.0925,-7.3013,2.5887,0.9867
5549,0.6138,0.2827,0.4802,-33.8639,17.2621,-37.3019,-47.672,-5.5081,1.9545,0.829
5565,0.6653,0.1641,0.5015,-55.5281,16.6285,-28.4927,-48.6814,-4.3077,1.4987,0.8491
5582,0.7234,0.0989,0.6101,-54.4365,16.4148,-30.9736,-49.6021,-3.4993,0.9721,0.9515
5599,0.7021,0.0825,0.6653,-45.07,3.3156,-31.7217,-50.2066,-3.0223,0.4328,0.9708
5654,0.7888,0.064,0.4717,-56.2151,17.3537,-15.6759,-53.5221,-1.6763,-0.4293,0.9213
5670,0.7158,0.1304,0.5366,-70.0013,38.2621,3.7745,-54.5505,-0.4753,-0.3689,0.9041
5688,0.72,0.0989,0.6191,-86.6273,35.6285,22.263,-55.8234,0.5223,0.0318,0.9547
5704,0.7869,0.0247,0.6418,-78.9937,38.9797,24.8432,-56.8348,1.1882,0.4293,1.0157
5721,0.7253,0.0527,0.6689,-56.4136,38.9644,19.7745,-57.3712,1.9568,0.7654,0.9881
5738,0.71,0.0293,0.6575,-39.5662,41.6744,24.1409,-57.6088,2.6607,1.1758,0.9681
5792,0.6584,0.0198,0.707,16.93,52.1553,14.3775,-56.1449,5.3221,1.9522,0.9664
5810,0.6194,0.0291,0.7502,12.9758,54.3308,8.7897,-55.2557,6.1368,2.1104,0.9733
5826,0.5928,0.0288,0.7043,-4.0471,52.7812,3.3317,-54.7101,6.7957,2.1638,0.921
5842,0.5325,0.0249,0.7305,-16.9174,53.3919,1.5684,-54.2245,7.4221,2.1888,0.9043
5860,0.5391,-0.061,0.8984,-26.5968,54.5827,1.5531,-53.7513,7.9129,2.2168,1.0495
5876,0.5454,-0.1589,0.9473,-29.5433,48.8728,3.7974,-53.2386,7.9661,2.2776,1.1046
5932,0.5327,-0.2375,1.0259,-23.8563,17.1171,-35.4393,-53.465,8.0462,0.293,1.1801
5948,0.5452,-0.218,1.1106,-29.7189,1.4911,-37.6606,-52.8116,7.303,-0.3096,1.2562
5965,0.5474,-0.2185,1.0771,-25.0166,-8.2646,-39.7523,-52.1664,6.4173,-0.9854,1.2278
5982,0.5515,-0.1943,1.0059,-14.4517,-12.9974,-43.2713,-51.4474,5.5111,-1.721,1.1635
5998,0.5303,-0.1301,0.8518,-1.2761,-5.4402,-45.882,-50.6734,4.8597,-2.4551,1.0118
6016,0.522,-0.0938,0.6946,-0.8792,11.0179,-34.3935,-50.1287,4.5482,-3.0742,0.8739
6071,0.4814,-0.0969,0.8223,1.304,13.4301,-7.9889,-49.2618,4.8065,-3.5136,0.9578
6087,0.4521,-0.0723,0.8015,6.388,6.0026,-14.9736,-48.3664,4.5003,-3.7532,0.9231
6104,0.4148,-0.0564,0.7629,-2.2914,1.1324,-17.9278,-47.6078,4.1697,-4.0579,0.8702
6121,0.4133,-0.0818,0.8022,-12.5052,-0.9363,-18.508,-46.9931,3.7548,-4.3726,0.9062
6137,0.415,-0.1326,0.8596,-15.6731,-1.8524,-18.4851,-46.3745,3.2255,-4.6683,0.9637
6154,0.3782,-0.1514,0.9189,-15.9861,-1.86,-20.05,-45.6644,2.6919,-5.0092,1.0052
6209,0.3269,-0.2107,0.833,-11.612,-12.3333,-9.1263,-45.2841,1.3653,-5.5111,0.9193
6225,0.3225,-0.1804,0.7544,-5.1387,-26.1272,-2.7446,-44.4548,0.3714,-5.5551,0.84
6243,0.355,-0.1357,0.7329,-1.5815,-35.1882,-0.3324,-43.7225,-0.6713,-5.561,0.8256
6259,0.375,-0.123,0.6946,-5.6502,-36.0279,0.1943,-43.1802,-1.5996,-5.5579,0.7989
6277,0.3787,-0.1172,0.6865,-15.8945,-33.5852,4.7516,-42.869,-2.5035,-5.4724,0.7927
6293,0.3806,-0.1287,0.687,-27.009,-29.3409,12.0187,-42.7119,-3.2783,-5.2801,0.7959
6348,0.5122,-0.1067,0.7507,-23.4212,-52.5699,-6.1416,-43.6016,-6.2464,-5.6179,0.9151
6365,0.5007,-0.1094,0.7139,-28.4364,-50.234,-7.5232,-43.7111,-7.1648,-5.7458,0.8788
6382,0.5383,-0.126,0.7283,-36.5357,-46.6692,-8.8286,-44.0016,-8.0324,-5.8959,0.9144
6398,0.5588,-0.1267,0.7688,-38.6731,-41.7608,-13.4851,-44.2615,-8.7269,-6.1116,0.9589
6415,0.5786,-0.126,0.8047,-40.7571,-35.5165,-19.8439,-44.5718,-9.3134,-6.449,0.9991
6432,0.5747,-0.1321,0.8054,-44.0777,-28.3638,-26.2637,-44.9143,-9.7763,-6.8955,0.9982
6488,0.6138,-0.2585,0.8669,-51.8716,-17.0737,-23.424,-47.2726,-10.9673,-8.2072,1.0932
6504,0.7256,-0.2629,0.8972,-33.5128,-36.8142,-26.0805,-47.409,-11.7475,-8.6245,1.1835
6520,0.833,-0.2791,0.8564,-13.9708,-57.5318,-32.7981,-47.4377,-12.8831,-9.1493,1.2269
6538,0.8872,-0.3069,0.7878,-11.5815,-67.8524,-43.9889,-47.5955,-14.3916,-9.9411,1.2256
6554,0.9365,-0.3401,0.8132,-29.2609,-67.7226,-62.9049,-48.0105,-15.7639,-10.9475,1.2861
6571,0.9004,-0.3938,0.9209,-61.9403,-56.6234,-89.7065,-48.7791,-16.9836,-12.4725,1.3468
6626,0.7488,-0.4194,1.2642,-88.4823,-3.8905,-49.8897,-52.6736,-17.2438,-15.2165,1.528
6643,0.7415,-0.3489,1.0281,-48.3754,-15.547,-29.5232,-52.7294,-17.5576,-15.7184,1.3147
6660,0.7532,-0.2766,0.7239,-12.5433,-48.1577,-30.0042,-52.5923,-18.4778,-16.2284,1.0806
6677,0.7495,-0.2363,0.4458,4.5712,-71.944,-44.279,-52.656,-20.0299,-16.9812,0.9035
6693,0.7473,-0.2527,0.2527,3.8384,-70.6615,-58.3858,-53.0686,-22.1141,-17.9154,0.8284
6710,0.7361,-0.2734,0.2764,-7.7494,-56.776,-66.0576,-53.5587,-23.9439,-19.0383,0.8324
6765,0.6555,-0.147,0.3423,-27.4135,-5.1653,-87.8057,-55.2794,-24.1884,-23.8677,0.754
6782,0.6133,-0.1653,0.323,-37.1769,3.9263,-88.3477,-56.0506,-24.2408,-25.3696,0.7126
6799,0.5991,-0.2046,0.3081,-43.3067,4.5369,-87.0118,-56.8478,-24.5405,-26.8488,0.7041
6815,0.5962,-0.2346,0.3418,-45.4288,-0.8066,-83.7752,-57.4792,-24.9499,-28.1892,0.7262
6833,0.6116,-0.2407,0.3818,-43.4365,-5.318,-75.0423,-58.0734,-25.333,-29.5399,0.7601
6849,0.6191,-0.2253,0.3923,-39.7418,-5.7226,-65.5996,-58.5146,-25.6024,-30.5895,0.7668
6904,0.6965,-0.1182,0.4199,-39.8792,-13.6234,-43.8668,-60.5973,-25.9263,-33.0022,0.8219
6921,0.728,-0.1196,0.4482,-40.9403,-12.9287,-42.7523,-61.1412,-25.698,-33.729,0.8633
6938,0.7708,-0.1282,0.4451,-42.3525,-5.3486,-36.9813,-61.7467,-25.4,-34.3577,0.8992
6955,0.8123,-0.1067,0.4622,-40.6044,3.0026,-33.3095,-62.3282,-24.8549,-34.9239,0.9406
6972,0.802,-0.0591,0.4373,-39.4594,9.1476,-31.9278,-62.9263,-24.0192,-35.4667,0.9154
6988,0.7979,-0.0229,0.4431,-40.7494,9.3461,-33.9202,-63.472,-23.0335,-36.0094,0.9129
7044,0.8147,-0.0769,0.4939,-32.7494,11.1705,-42.6072,-65.0325,-21.8657,-38.3954,0.9558
7060,0.7927,-0.0479,0.5022,-33.5433,16.6591,-38.4851,-65.2476,-20.9529,-39.0112,0.9396
7077,0.7793,-0.033,0.542,-33.7113,19.6133,-36.2026,-65.3931,-19.9339,-39.6266,0.9498
7094,0.7773,-0.0537,0.5942,-29.841,18.7125,-35.9813,-65.3641,-19.0377,-40.2383,0.9799
7110,0.802,-0.0776,0.5986,-24.1158,14.1782,-35.1874,-65.2412,-18.354,-40.8013,1.0038
7128,0.8286,-0.0879,0.6233,-20.2761,6.8652,-34.4316,-65.093,-17.8223,-41.4211,1.0406
7183,0.8481,-0.1531,0.6746,-18.9632,28.9415,-53.4011,-65.5226,-16.0927,-44.3581,1.0944
7199,0.8242,-0.199,0.6855,-43.6349,34.995,-55.05,-65.5361,-15.5588,-45.2389,1.0904
7216,0.7969,-0.272,0.7539,-71.2151,33.9263,-52.5767,-65.8703,-15.1763,-46.1327,1.1302
7233,0.7957,-0.3337,0.8953,-88.5968,26.0331,-39.5767,-66.2728,-14.9622,-46.8055,1.2434
7249,0.8159,-0.3423,1.0107,-79.4059,13.7049,-27.279,-66.3377,-14.9015,-47.242,1.3433
7266,0.8015,-0.3062,1.0146,-53.5586,4.598,-25.0958,-66.0422,-14.902,-47.6686,1.3288
7321,0.6594,-0.2075,0.6763,-30.5739,11.8728,-33.3935,-66.7344,-14.3614,-49.5053,0.9671
7339,0.6111,-0.2034,0.6467,-30.5204,14.1476,-31.0576,-66.2736,-14.2407,-50.0643,0.9127
7355,0.5889,-0.1973,0.6501,-28.1387,8.2469,-32.2026,-65.6916,-14.2196,-50.5796,0.8991
7372,0.5669,-0.2004,0.6594,-23.4746,-2.8371,-35.8897,-65.0245,-14.3734,-51.1897,0.8924
7389,0.5789,-0.1909,0.6543,-19.3296,-12.0585,-37.882,-64.3526,-14.6459,-51.8337,0.8942
7405,0.5933,-0.1929,0.6418,-15.5128,-12.5089,-37.9278,-63.6774,-14.9212,-52.4405,0.8951
7460,0.6238,-0.198,0.5657,-24.0013,-5.4707,-38.3782,-64.2434,-15.3849,-54.5513,0.865
7478,0.6201,-0.1694,0.6096,-24.8181,-9.0356,-45.0881,-63.8795,-15.5469,-55.3629,0.8859
7494,0.6255,-0.1509,0.6611,-25.4364,-11.6234,-49.7217,-63.4225,-15.6178,-56.1585,0.9225
7511,0.6458,-0.1448,0.6584,-28.7723,-12.5852,-49.2026,-63.1058,-15.6945,-56.9949,0.9335
7528,0.7041,-0.1687,0.679,-31.1693,-13.4783,-47.4927,-62.8976,-15.8448,-57.8023,0.9926
7544,0.7856,-0.1597,0.7236,-27.238,-13.4936,-49.6301,-62.667,-15.916,-58.5964,1.08
7600,0.7529,-0.0093,0.7266,-28.467,3.8805,-63.9584,-63.5315,-15.1,-62.178,1.0464
7616,0.7214,-0.0251,0.7317,-27.9632,4.3461,-64.6378,-63.2029,-14.508,-63.2122,1.0278
7633,0.7039,-0.0383,0.7224,-20.2151,0.4453,-66.6912,-62.7733,-14.0419,-64.346,1.0093
7650,0.679,-0.0447,0.6809,-12.6349,-5.7684,-70.05,-62.2628,-13.7245,-65.5368,0.9626
7667,0.6545,-0.0447,0.6226,-9.1464,-11.8447,-73.4469,-61.776,-13.533,-66.7854,0.9044
7684,0.6235,-0.0176,0.606,-10.6502,-11.4707,-75.111,-61.311,-13.2454,-68.0623,0.8696
7739,0.5066,-0.0186,0.5859,-33.009,2.2927,-66.2026,-62.2347,-12.6671,-71.7035,0.7748
7755,0.5105,-0.0378,0.6355,-34.8487,-0.1195,-62.1339,-61.8296,-12.2985,-72.6976,0.816
7773,0.5051,-0.0457,0.6748,-30.5357,-5.6157,-59.2408,-61.3543,-12.0584,-73.7639,0.8442
7789,0.4919,-0.0483,0.6711,-27.1616,-8.2111,-54.7217,-60.7641,-11.867,-74.6395,0.8335
7805,0.5291,-0.054,0.6523,-26.7113,-10.6005,-48.6912,-60.3017,-11.7443,-75.4185,0.8416
7823,0.5776,-0.0337,0.595,-28.5739,-15.1195,-40.1797,-60.1477,-11.6654,-76.1418,0.8299
7878,0.8167,-0.0308,0.6772,-34.0166,-40.5394,-40.6835,-61.5499,-13.4433,-78.3794,1.0614
7895,0.8967,-0.0093,0.6619,-38.5662,-41.005,-44.2713,-61.86,-13.6069,-79.132,1.1146
7912,0.9656,0.0417,0.7366,-44.4288,-43.1348,-49.653,-62.2154,-13.6368,-79.9761,1.2152
7928,0.9543,0.052,0.877,-54.5357,-40.4478,-58.1187,-62.4593,-13.5769,-80.906,1.2971
7945,0.9563,0.0037,0.9888,-65.5433,-24.7989,-51.1034,-62.7923,-13.43,-81.7747,1.3756
7962,0.9658,-0.0601,1.0667,-66.8487,-3.2569,-42.4011,-63.0562,-13.0749,-82.4956,1.4402
8017,0.8159,-0.0032,1.0342,-24.5586,-5.3944,-26.882,-63.3615,-12.8438,-83.9741,1.3173
8034,0.7644,-0.0073,0.9089,-3.7647,-4.0737,-32.0118,-62.4909,-12.415,-84.5183,1.1877
8050,0.7034,-0.0103,0.7529,2.0368,4.6896,-33.424,-61.6819,-11.8775,-85.0531,1.0304
8068,0.6292,-0.0203,0.677,-3.2609,15.5675,-29.7599,-60.9866,-11.202,-85.5887,0.9244
